model,explain_method,seed,function,samples,dimension,noise,variable_index,score,is_active,source_file
KAN,perm,3,core_d100_nonoracle_scores,1024,100,0.0,94,0.0140070123597979,0,core_d100_nonoracle_scores.csv
KAN,perm,3,core_d100_nonoracle_scores,1024,100,0.0,95,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,3,core_d100_nonoracle_scores,1024,100,0.0,96,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,3,core_d100_nonoracle_scores,1024,100,0.0,97,0.0197948217391967,0,core_d100_nonoracle_scores.csv
KAN,perm,3,core_d100_nonoracle_scores,1024,100,0.0,98,0.0250916089862585,0,core_d100_nonoracle_scores.csv
KAN,perm,3,core_d100_nonoracle_scores,1024,100,0.0,99,0.0344015769660472,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,0,3.4673688411712646,1,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,1,1.0776376724243164,1,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,2,0.2653948664665222,1,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,3,0.1849404275417328,1,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,4,0.4458221793174743,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,5,0.4157528877258301,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,6,0.2808636128902435,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,7,0.369776964187622,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,8,0.3899329900741577,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,9,0.2477075010538101,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,10,0.2088951915502548,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,11,0.2757042050361633,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,12,0.2784547507762909,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,13,0.2423383891582489,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,14,0.3070302903652191,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,15,0.3189712762832641,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,16,0.3759599328041076,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,17,0.2742254137992859,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,18,0.612636923789978,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,19,0.3256712555885315,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,20,0.3823612034320831,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,21,0.3984663486480713,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,22,0.4315906763076782,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,23,0.2161735892295837,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,24,0.2650606036186218,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,25,0.3545248508453369,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,26,0.372905820608139,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,27,0.612851083278656,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,28,0.1364965140819549,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,29,0.230184406042099,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,30,0.3260977864265442,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,31,0.3191188275814056,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,32,0.3393186628818512,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,33,0.2982869148254394,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,34,0.2746743559837341,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,35,0.2968121170997619,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,36,0.30189049243927,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,37,0.1709855496883392,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,38,0.2893025875091553,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,39,0.2193593978881836,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,40,0.4162107110023498,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,41,0.3607345819473266,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,42,0.3211758136749267,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,43,0.4353957772254944,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,44,0.3595332205295563,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,45,0.240004688501358,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,46,0.375551700592041,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,47,0.2931135296821594,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,48,0.3629665374755859,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,49,0.2312666475772857,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,50,0.5183550119400024,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,51,0.3957266211509704,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,52,0.1426775008440017,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,53,0.2621768712997436,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,54,0.591387152671814,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,55,0.2595438063144684,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,56,0.2961738705635071,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,57,0.2784057855606079,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,58,0.3535444736480713,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,59,0.5000239610671997,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,60,0.2368133664131164,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,61,0.2474683970212936,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,62,0.3645219802856445,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,63,0.2759019732475281,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,64,0.2723142206668854,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,65,0.3412469923496246,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,66,0.3195807337760925,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,67,0.3564575016498565,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,68,0.3318663537502289,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,69,0.4817097187042236,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,70,0.5668762922286987,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,71,0.6039048433303833,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,72,0.3629510402679443,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,73,0.195348247885704,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,74,0.3016137480735779,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,75,0.352061927318573,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,76,0.2922643423080444,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,77,0.2876909673213959,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,78,0.3133253455162048,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,79,0.2379307895898819,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,80,0.2072042822837829,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,81,0.1977520436048507,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,82,0.2819334864616394,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,83,0.2782018780708313,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,84,0.5107322931289673,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,85,0.374737024307251,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,86,0.4168259799480438,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,87,0.2935258150100708,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,88,0.265834629535675,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,89,0.5294849872589111,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,90,0.3500089049339294,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,91,0.3003291487693786,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,92,0.3158091604709625,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,93,0.3523828685283661,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,94,0.2101034820079803,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,95,0.1858057379722595,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,96,0.2448517680168151,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,97,0.3145971894264221,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,98,0.4782792329788208,0,core_d100_nonoracle_scores.csv
KAN,grad,4,core_d100_nonoracle_scores,1024,100,0.0,99,0.3989794552326202,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,0,0.6105426549911499,1,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,1,0.1600890904664993,1,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,2,0.0,1,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,3,0.0,1,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,4,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,5,0.008665601722896,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,6,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,7,0.005035797599703,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,8,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,9,0.0084129571914672,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,10,0.0260202083736658,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,11,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,12,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,13,0.0060518183745443,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,14,0.0071762003935873,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,15,0.0024287700653076,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,16,0.009777863509953,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,17,0.0223534107208251,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,18,0.1324149817228317,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,19,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,20,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,21,0.060092132538557,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,22,0.0820938348770141,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,23,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,24,0.0331511497497558,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,25,0.0263910684734582,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,26,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,27,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,28,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,29,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,30,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,31,0.0692949295043945,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,32,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,33,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,34,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,35,0.0075153508223593,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,36,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,37,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,38,0.0235557947307825,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,39,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,40,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,41,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,42,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,43,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,44,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,45,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,46,0.0536634139716625,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,47,0.0325648374855518,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,48,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,49,0.0050112009048461,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,50,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,51,0.1350657939910888,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,52,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,53,0.0233809947967529,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,54,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,55,0.0083572464063763,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,56,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,57,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,58,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,59,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,60,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,61,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,62,0.0464543886482715,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,63,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,64,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,65,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,66,0.0011545022716745,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,67,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,68,0.0284372959285974,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,69,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,70,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,71,0.2015445232391357,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,72,0.0391206331551075,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,73,0.0103274984285235,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,74,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,75,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,76,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,77,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,78,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,79,0.0280015859752893,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,80,0.0440669059753418,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,81,0.0290805101394653,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,82,0.007861097343266,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,83,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,84,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,85,0.0348268337547779,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,86,0.0102779464796185,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,87,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,88,0.0130729675292968,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,89,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,90,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,91,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,92,0.0554719753563404,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,93,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,94,0.0015433629741892,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,95,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,96,0.0172817707061767,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,97,0.0019956827163696,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,98,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,4,core_d100_nonoracle_scores,1024,100,0.0,99,0.0,0,core_d100_nonoracle_scores.csv
KAN,grad,0,correlated_proxy,512,100,0.05,0,0.5443732738494873,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,0,correlated_proxy,512,100,0.05,1,0.3858262300491333,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,0,correlated_proxy,512,100,0.05,2,0.1704883873462677,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,0,correlated_proxy,512,100,0.05,3,0.3019635677337646,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,0,correlated_proxy,512,100,0.05,4,0.4828785061836242,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,0,correlated_proxy,512,100,0.05,5,0.2538868188858032,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,0,correlated_proxy,512,100,0.05,6,0.2535060048103332,0,correlated_proxy_d100_n512_noise005_scores.csv
