function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
pairwise_interaction,rf,4,19,ok,,rf,20,256,2,gelu,0.00011162863221384228,0.0001,0.0,0.9700868129730225,271,972,0.20255059003829956,1.240440845489502
pairwise_interaction,rf,4,20,ok,,rf,20,128,2,silu,0.00016450739592255344,1e-06,0.0,0.9199458956718445,359,1060,0.3197062909603119,1.092261791229248
pairwise_interaction,rf,4,21,ok,,rf,20,128,3,silu,0.00015873007143412263,1e-05,0.0,0.952507495880127,238,939,0.06347431987524033,1.585739016532898
pairwise_interaction,rf,4,22,ok,,rf,20,64,3,silu,0.00021569833141066078,0.0,0.0,0.9393988847732544,334,1035,0.06443580985069275,2.0188565254211426
pairwise_interaction,rf,4,23,ok,,rf,20,512,4,silu,0.00029934124854432033,0.001,0.0,0.9324609041213989,85,786,0.10815992206335068,1.4762542247772217
pairwise_interaction,rf,4,24,ok,,rf,20,512,2,silu,0.002184758916979249,0.0001,0.0,0.9299914836883545,25,726,0.0010700725251808763,1.767646312713623
pairwise_interaction,rf,4,25,ok,,rf,20,128,2,softplus,0.0011991818377980047,1e-06,0.0,0.9961981773376465,347,1048,0.10671807825565338,1.3196372985839844
pairwise_interaction,rf,4,26,ok,,rf,20,256,3,silu,2.6034939977231124e-05,1e-05,0.0,0.9362586140632629,886,1587,0.45778825879096985,0.9904636144638062
pairwise_interaction,rf,4,27,ok,,rf,20,256,3,gelu,0.0002485793903109595,1e-05,0.0,0.9302964210510254,87,788,0.0013723780866712332,1.8855936527252197
pairwise_interaction,rf,4,28,ok,,rf,20,512,2,gelu,0.004554735279379276,0.001,0.0,0.9272273182868958,14,715,0.021965017542243004,1.5527684688568115
pairwise_interaction,rf,4,29,ok,,rf,20,128,2,silu,0.00018170542145437793,1e-05,0.0,0.9645984172821045,296,997,0.26997119188308716,1.1601563692092896
pairwise_interaction,rf,4,30,ok,,rf,20,64,2,silu,7.92378870221745e-05,0.01,0.0,0.9418004751205444,1347,2048,0.45326152443885803,0.9886590838432312
pairwise_interaction,rf,4,31,ok,,rf,20,64,4,softplus,0.00020214367931688338,1e-05,0.0,0.9921596050262451,697,1398,0.47509628534317017,0.9952194690704346
pairwise_interaction,rf,4,32,ok,,rf,20,256,2,gelu,0.0002014482247163504,0.001,0.0,0.9486423134803772,167,868,0.0057395705953240395,1.515778660774231
pairwise_interaction,rf,4,33,ok,,rf,20,128,4,gelu,5.202914626469174e-05,0.01,0.0,0.9412609338760376,478,1179,0.12528762221336365,1.4282348155975342
pairwise_interaction,rf,4,34,ok,,rf,20,128,3,tanh,1.581418514870736e-05,1e-05,0.0,0.9793997406959534,143,844,0.7900617122650146,0.9990943074226379
pairwise_interaction,rf,4,35,ok,,rf,20,256,3,gelu,0.005009426173213084,1e-05,0.0,0.9351816773414612,18,719,3.9553190583907494e-11,1.7089964151382446
pairwise_interaction,rf,4,36,ok,,rf,20,64,3,silu,2.2154951381673513e-05,0.0,0.0,0.9411414861679077,3029,3730,0.4788910150527954,0.9511815309524536
pairwise_interaction,rf,4,37,ok,,rf,20,256,4,tanh,4.447835521654816e-05,0.0,0.0,0.9676932096481323,354,1055,8.39620697661303e-05,1.4098960161209106
pairwise_interaction,rf,4,38,ok,,rf,20,512,4,silu,0.005746897773590347,0.01,0.0,0.877457320690155,44,745,9.811102063395083e-05,1.7592685222625732
pairwise_interaction,rf,4,39,ok,,rf,20,512,3,gelu,0.0013177601813129287,0.01,0.0,0.9073708057403564,21,722,0.0241414625197649,1.8087003231048584
pairwise_interaction,rf,4,40,ok,,rf,20,64,3,silu,0.004042305799263821,0.01,0.0,0.9322103261947632,24,725,6.264125113375485e-05,2.2883689403533936
pairwise_interaction,rf,4,41,ok,,rf,20,512,2,softplus,4.2246499184190906e-05,0.0,0.0,0.9834728837013245,1622,2323,0.5532963275909424,0.995760977268219
pairwise_interaction,rf,4,42,ok,,rf,20,256,2,softplus,1.4902732487399273e-05,0.01,0.0,0.9957813620567322,2937,3638,0.7950174808502197,0.9963019490242004
pairwise_interaction,rf,4,43,ok,,rf,20,256,2,tanh,0.0016877673548840965,0.0001,0.0,0.9978245496749878,31,732,5.4488260502694175e-05,1.3761566877365112
pairwise_interaction,rf,4,44,ok,,rf,20,128,4,softplus,0.0057257122493163245,1e-05,0.0,0.9479503631591797,182,883,0.017834696918725967,1.7309377193450928
pairwise_interaction,rf,4,45,ok,,rf,20,128,3,softplus,1.0789862554928366e-05,0.0,0.0,0.9935877323150635,3774,4475,0.802545964717865,0.9952530264854431
pairwise_interaction,rf,4,46,ok,,rf,20,512,3,gelu,0.004213762685379227,1e-05,0.0,0.9258114695549011,15,716,2.0916235865704735e-13,1.5261136293411255
pairwise_interaction,rf,4,47,ok,,rf,20,256,3,softplus,0.009246272420224102,1e-05,0.0,0.9252091646194458,249,950,0.04981519654393196,1.6750291585922241
