function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
core_interaction_c5,rf,1,20,ok,,rf,20,1024,2,silu,0.010001129539682938,0.0,0.0,0.14043135941028595,120,1121,5.537922788789729e-06,0.28597500920295715
core_interaction_c5,rf,1,21,ok,,rf,20,128,5,silu,0.003919219678796343,1e-08,0.0,0.15461796522140503,58,1059,0.0010017685126513243,0.31258371472358704
core_interaction_c5,rf,1,22,ok,,rf,20,512,3,silu,0.0062593047016446446,0.0001,0.0,0.13826984167099,106,1107,0.00010988462599925697,0.34164273738861084
core_interaction_c5,rf,1,23,ok,,rf,20,512,2,tanh,4.590733343136695e-05,1e-05,0.0,0.20404042303562164,808,1809,0.0006429539644159377,0.28121107816696167
core_interaction_c5,rf,1,24,ok,,rf,20,512,2,softplus,0.0034546451507324375,1e-07,0.0,0.149802103638649,778,1779,0.03428091108798981,0.21085242927074432
core_interaction_c5,rf,1,25,ok,,rf,20,256,3,gelu,0.0007131451920192213,1e-08,0.0,0.1594744473695755,94,1095,3.939237285521813e-05,0.30735743045806885
core_interaction_c5,rf,1,26,ok,,rf,20,128,5,softplus,0.0003729412508635338,1e-05,0.0,0.15339426696300507,1037,2038,0.07428985089063644,0.15921494364738464
core_interaction_c5,rf,1,27,ok,,rf,20,128,6,silu,0.002419354696223794,1e-07,0.0,0.14389492571353912,71,1072,0.0021258557680994272,0.3388044536113739
core_interaction_c5,rf,1,28,ok,,rf,20,128,2,softplus,0.023275278471084286,1e-07,0.0,0.22132574021816254,1550,2551,0.003930995706468821,0.4273908734321594
core_interaction_c5,rf,1,29,ok,,rf,20,512,3,softplus,0.029000157934903712,1e-06,0.0,0.995625913143158,196,1197,1.0010948181152344,0.9956260323524475
core_interaction_c5,rf,1,30,ok,,rf,20,512,6,softplus,1.9122656516091075e-05,1e-06,0.0,0.2504490911960602,4996,5000,0.16361689567565918,0.2672991454601288
core_interaction_c5,rf,1,31,ok,,rf,20,128,6,gelu,0.021321609371779682,1e-05,0.0,0.17894436419010162,58,1059,0.0008745011291466653,0.3001836836338043
core_interaction_c5,oracle_support,1,0,ok,,forced_true_support_random_fill,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.173474982380867,1659,2660,0.0626174733042717,0.18092092871665955
core_interaction_c5,oracle_support,1,1,ok,,forced_true_support_random_fill,20,128,6,gelu,0.0003637336445417277,1e-05,0.0,0.2058449685573578,99,1100,0.0007826312794350088,0.4016020894050598
core_interaction_c5,oracle_support,1,2,ok,,forced_true_support_random_fill,20,1024,6,softplus,0.00017880105840810664,0.0,0.0,0.17337040603160858,2610,3611,0.06778690963983536,0.18433140218257904
core_interaction_c5,oracle_support,1,3,ok,,forced_true_support_random_fill,20,1024,5,gelu,0.00018120924177740768,0.0,0.0,0.17756980657577515,235,1236,0.01687375083565712,0.2697857916355133
core_interaction_c5,oracle_support,1,4,ok,,forced_true_support_random_fill,20,1024,5,silu,0.0003464282288135158,0.0001,0.0,0.16861483454704285,214,1215,0.02785535901784897,0.27017176151275635
