row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,target,variable,hidden,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,is_true_interaction,formula,true_variables,true_interactions
hidden_output_path,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,h1->out,,1,,2.1118412017822266,2.382659435272217,0.27081823348999023,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,h2->out,,2,,2.1118412017822266,2.1852688789367676,0.07342767715454102,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,h3->out,,3,,2.1118412017822266,1.7063729763031006,-0.405468225479126,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,h4->out,,4,,2.1118412017822266,1.9713289737701416,-0.14051222801208496,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,h5->out,,5,,2.1118412017822266,2.0855817794799805,-0.026259422302246094,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,h6->out,,6,,2.1118412017822266,1.752351999282837,-0.35948920249938965,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,h7->out,,7,,2.1118412017822266,1.9832637310028076,-0.12857747077941895,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,x0->h0,0,0,,2.1118412017822266,2.2118372917175293,0.09999608993530273,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,x0->h1,0,1,,2.1118412017822266,2.1231298446655273,0.011288642883300781,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,0,512,2048,100,0.05,8,5,3,50,0.0,x0->h2,0,2,,2.1118412017822266,2.1159420013427734,0.004100799560546875,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
