function,dimension,noise,screen_method,top_m,row_type,target,original_variable,local_variable,hidden,pair,pair_in_screened_set,is_true_active,is_true_interaction,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,test_mse_mean,test_mse_std,test_mse_min,test_mse_max,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_contains_all_true_vars_min,screen_contains_all_true_vars_max,screen_true_var_recall_mean,screen_true_var_recall_std,screen_true_var_recall_min,screen_true_var_recall_max,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_contains_true_interactions_min,screen_contains_true_interactions_max,baseline_mse_mean,baseline_mse_std,baseline_mse_min,baseline_mse_max,ablated_mse_mean,ablated_mse_std,ablated_mse_min,ablated_mse_max,delta_mse_mean,delta_mse_std,delta_mse_min,delta_mse_max,synergy_mean,synergy_std,synergy_min,synergy_max,setting_label
core_interaction,100,0.0,rf,10,single_edge,x0->h4,0.0,0.0,4.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.083535353342692,0.8876807160489698,0.3194074630737304,2.0572566986083984,1.083502243370276,0.8876646749730775,0.3194018886833873,2.057212425421312,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x0->h5,0.0,0.0,5.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0280611052136616,0.0485178279765093,4.764099503518082e-05,0.0840846672654151,0.0280279952412456,0.04854167446964,1.525040715932846e-06,0.084079092875072,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x0->h6,0.0,0.0,6.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0018226166333382,0.0016980988309123,0.0002533252118155,0.0036253649741411,0.0017895066609222,0.0016806550813807,0.0002477508214724,0.0035810917870549,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x0->h7,0.0,0.0,7.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0002293511070092,0.0002073110373849,7.1914428190211765e-06,0.0004176428483333,0.0001962411345933,0.0001843235039867,1.6170524759218097e-06,0.0003681605085148,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h0,1.0,1.0,0.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,3.5495614914301164e-05,2.6622228596394757e-05,5.642283213092014e-06,5.677263470715843e-05,2.3856424983629645e-06,4.249684947684583e-06,-2.0126026356592774e-07,7.290294888662174e-06,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h1,1.0,1.0,1.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0006268166956336,0.0007670661314801,2.817244967445731e-05,0.0014914787607267,0.0005937067232177,0.0007531167277026,2.2598059331357945e-05,0.0014472055736405,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h2,1.0,1.0,2.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0490513732377924,0.0753380410339294,5.266620792099275e-05,0.1358015537261963,0.0490182632653765,0.0753616267278204,8.393020834773779e-06,0.1357959793358532,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h3,1.0,1.0,3.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0009492549476514,0.0015845560314418,6.185908205225132e-06,0.0027786493301391,0.0009161449752355,0.001574647460169,6.115178621257655e-07,0.0027343761430529,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h4,1.0,1.0,4.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0593345505446147,0.0660726758999818,6.21898470853921e-06,0.1305403858423233,0.0593014405721987,0.0660524959324659,6.445943654398434e-07,0.1304909035025048,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h5,1.0,1.0,5.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,3.321619290848806e-05,2.3821869495643906e-05,5.872930159966927e-06,4.94841588078998e-05,1.0622049254986149e-07,1.6675721820171625e-07,1.8189894035458563e-09,2.9853981686756015e-07,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h6,1.0,1.0,6.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0080388146937669,0.0090069735825276,0.0001951075682882,0.0178752914071083,0.008005704721351,0.0089872891807858,0.0001895331779451,0.0178258090672898,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x1->h7,1.0,1.0,7.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0046549398697,0.0079861662561049,8.287486707558855e-06,0.0138764772564172,0.0046218298972841,0.0079719238993732,2.7130963644594885e-06,0.0138269949165987,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h0,2.0,2.0,0.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0169806458482829,0.0293268982082839,4.680251367972232e-05,0.0508444309234619,0.0169475358758669,0.0293507446642657,1.2217678886372596e-06,0.0508388565331188,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h1,2.0,2.0,1.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.020735233061714,0.0263432492854022,7.992415339685977e-05,0.0504015907645225,0.0207021230892981,0.0263386833054723,3.0441813578363508e-05,0.0503573175774363,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h2,2.0,2.0,2.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0365559274456851,0.0601019015636291,4.4349246309138834e-05,0.1059235259890556,0.0365228174732692,0.0600883209295752,7.605922291986644e-08,0.1058740436492371,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h3,2.0,2.0,3.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0273829257663843,0.0332457426649236,9.765826689545063e-06,0.0643785595893859,0.0273498157939684,0.0332269161452371,4.191436346445698e-06,0.0643290772495674,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h4,2.0,2.0,4.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0050446871791791,0.0066022317142675,1.4394372556125743e-05,0.0125208394601941,0.0050115772067632,0.0065884834086146,8.819982213026378e-06,0.0124765662731078,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h5,2.0,2.0,5.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0424131492703357,0.0734055209411342,1.4743174688192084e-05,0.1271745413541793,0.0423800392979198,0.0733958512999461,6.809423211961985e-07,0.1271302681670931,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h6,2.0,2.0,6.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0024580183332242,0.0038372593107277,2.7905116439796984e-05,0.0068817306309938,0.0024249083608083,0.0038220476458768,2.2330726096697617e-05,0.0068322482911753,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x2->h7,2.0,2.0,7.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0126519504895744,0.0209526507910716,0.0001170950126834,0.0368406400084495,0.0126188405171584,0.0209764375048109,7.28218255972024e-05,0.0368350656181064,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h0,3.0,3.0,0.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0212652841922439,0.0367454494722263,4.683568840846419e-05,0.0636952742934227,0.0212321742198279,0.036769295833325,2.5625013222452253e-06,0.0636896999030796,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h1,3.0,3.0,1.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0262473734134497,0.0366992893726938,0.0001963524264283,0.0682184547185897,0.0262142634410338,0.0366927517701999,0.0001468700866098,0.0681741815315035,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h2,3.0,3.0,2.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0262916483722316,0.0437395075620893,4.511320730671287e-05,0.0767844766378402,0.0262585383998157,0.04372577923824,8.400202204938978e-07,0.0767349942980217,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h3,3.0,3.0,3.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0337352035520173,0.0438727768245608,5.756490736530395e-06,0.0833346769213676,0.0337020935796014,0.0438549593716542,1.8210039343102838e-07,0.0832851945815491,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h4,3.0,3.0,4.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0173757577875524,0.0217467509899512,5.70489146412001e-06,0.041765309870243,0.0173426478151365,0.0217321448448122,1.3050112102064304e-07,0.0417210366831568,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h5,3.0,3.0,5.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0452342007861261,0.0782989312324892,6.728387688781368e-06,0.1356460154056549,0.0452010908137102,0.0782892606362346,3.762252163141966e-07,0.1356017422185687,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h6,3.0,3.0,6.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0047086581495629,0.0079261001102208,8.931273623602465e-05,0.0138607937842607,0.0046755481771469,0.0079118392561835,8.373834589292528e-05,0.0138113114444422,,,,,core_d100_rf
core_interaction,100,0.0,rf,10,single_edge,x3->h7,3.0,3.0,7.0,,,1.0,,1.5102043183408872e-05,1.158087832906258e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0142935670519364,0.0232726896446871,5.992632213747129e-05,0.0411504656076431,0.0142604570795204,0.0232964320202538,1.565313505125232e-05,0.0411448912173,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,feature_pair_path,"x0,x1",,,,"(0, 1)",1.0,,0.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.2584899266560872,0.3007519638361837,1.0507904291152954,1.6033737659454346,1.258446521602309,0.3007827027613947,1.0507291899848497,1.6033661068686342,-0.2294827968301736,0.0575397088615409,-0.2826963664301729,-0.1684223459888016,core_d100_rf
core_interaction,100,0.0,rf,20,feature_pair_path,"x2,x3",,,,"(2, 3)",1.0,,1.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.481364647547404,0.0666623630809221,0.4241170883178711,0.5545519590377808,0.4813212424936258,0.0666918094308047,0.4240557713637827,0.5545442999609804,-0.134410477719939,0.0926344327760331,-0.2376785279520845,-0.0586327062774216,core_d100_rf
core_interaction,100,0.0,rf,20,feature_path,x0,0.0,0.0,,,,1.0,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.1874606609344482,0.5018736687893951,0.758770227432251,1.7395122051239014,1.1874172558806702,0.5019031706375882,0.7587089104781626,1.739504546047101,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,feature_path,x1,1.0,1.0,,,,1.0,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.3005554676055908,0.2592985214687765,0.1465655863285064,0.5999263525009155,0.3005120625518127,0.2592825680796798,0.1465579272517061,0.5998650355468271,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,feature_path,x2,2.0,2.0,,,,1.0,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.3137825429439544,0.0832647266957885,0.2601796388626098,0.4097075164318084,0.3137391378901763,0.0832956151718425,0.2601183219085214,0.4096998573550081,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,feature_path,x3,3.0,3.0,,,,1.0,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.3020359873771667,0.0703057816658237,0.2526583671569824,0.3825306296348572,0.3019925823233886,0.0703364714985439,0.2525971280265366,0.3825229705580568,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,feature_path,x4,4.0,,,,,0.0,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,,,,,,,,,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,feature_path,x5,5.0,4.0,,,,0.0,,2.368785317230504e-06,,2.368785317230504e-06,2.368785317230504e-06,7.659076800337061e-06,,7.659076800337061e-06,7.659076800337061e-06,1.0,,1,1,1.0,,1.0,1.0,1.0,,1,1,7.659076800337061e-06,,7.659076800337061e-06,7.659076800337061e-06,0.0001152354670921,,0.0001152354670921,0.0001152354670921,0.0001075763902917,,0.0001075763902917,0.0001075763902917,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,feature_path,x5,5.0,,,,,0.0,,1.5382293895527255e-05,6.072211247214293e-06,1.1088592145824803e-05,1.9675995645229705e-05,6.127804226707667e-05,5.5029625448305985e-08,6.123913044575602e-05,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,6.127804226707667e-05,5.5029625448305985e-08,6.123913044575602e-05,6.131695408839732e-05,,,,,,,,,,,,,core_d100_rf
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h0",,,0.0,"(0, 1)",1.0,,0.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.0056503435516788,0.0096834906617863,5.644600241794251e-05,0.0168318748474121,0.0056069384979006,0.0096680069410038,1.4706747606396675e-06,0.0167705578933237,8.08447318073983e-05,0.0001396117642707,-7.1158865466713905e-09,0.000242054258706,core_d100_rf
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h1",,,1.0,"(0, 1)",1.0,,0.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.0276786144680348,0.0478804943022792,7.854717296140734e-06,0.0829662382602691,0.0276352094142566,0.0478649745585133,1.9564049580367282e-07,0.0829049213061807,-2.249568509190188e-05,3.892690913455869e-05,-6.74446055199951e-05,-8.223651093430817e-09,core_d100_rf
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h2",,,2.0,"(0, 1)",1.0,,0.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.3175540166769982,0.5499603818867442,7.662243660888635e-06,0.9525935649871826,0.31751061162322,0.549944936481024,-4.941539373248816e-07,0.9525323258567368,-0.0308941190405676,0.0535100167131663,-0.0926821641478454,-1.165062712971121e-09,core_d100_rf
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h3",,,3.0,"(0, 1)",1.0,,0.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.2418907831112543,0.1054387061022846,0.1221086233854293,0.3206629753112793,0.2418473780574762,0.1054491009386884,0.1220473842549836,0.3206016583571909,-0.0429982727788834,0.0516716041424584,-0.1003229023226595,-5.228423106018454e-06,core_d100_rf
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h4",,,4.0,"(0, 1)",1.0,,0.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.0035635212379929,0.006011828826125,7.97799202700844e-06,0.0105046899989247,0.0035201161842148,0.0059959984808537,3.1891522667137906e-07,0.0104433730448363,6.613423465751112e-06,8.146160779294605e-06,-8.949427865445613e-10,1.5712648746557534e-05,core_d100_rf
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h5",,,5.0,"(0, 1)",1.0,,0.0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.0441328337571273,0.0407017169559729,0.003262453014031,0.0846637636423111,0.0440894287033491,0.0407019134074477,0.0032012138835852,0.0846024466882227,0.0005420447262925,0.0009639548163099,-2.8029959139530547e-05,0.0016550132422707,core_d100_rf
