model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,grad,1,core_interaction,1024,100,0.0,90,0.2429133802652359,0
KAN,grad,1,core_interaction,1024,100,0.0,91,0.29845961928367615,0
KAN,grad,1,core_interaction,1024,100,0.0,92,0.37688374519348145,0
KAN,grad,1,core_interaction,1024,100,0.0,93,0.22525395452976227,0
KAN,grad,1,core_interaction,1024,100,0.0,94,0.21992702782154083,0
KAN,grad,1,core_interaction,1024,100,0.0,95,0.2683592438697815,0
KAN,grad,1,core_interaction,1024,100,0.0,96,0.2890858054161072,0
KAN,grad,1,core_interaction,1024,100,0.0,97,0.3027315139770508,0
KAN,grad,1,core_interaction,1024,100,0.0,98,0.3406258225440979,0
KAN,grad,1,core_interaction,1024,100,0.0,99,0.20335158705711365,0
KAN,perm,1,core_interaction,1024,100,0.0,0,1.2524946928024292,1
KAN,perm,1,core_interaction,1024,100,0.0,1,0.11798501014709473,1
KAN,perm,1,core_interaction,1024,100,0.0,2,0.017887989059090614,1
KAN,perm,1,core_interaction,1024,100,0.0,3,0.0032617251854389906,1
KAN,perm,1,core_interaction,1024,100,0.0,4,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,5,0.011143525131046772,0
KAN,perm,1,core_interaction,1024,100,0.0,6,0.01638650894165039,0
KAN,perm,1,core_interaction,1024,100,0.0,7,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,8,0.0029684901237487793,0
KAN,perm,1,core_interaction,1024,100,0.0,9,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,10,0.005497773643583059,0
KAN,perm,1,core_interaction,1024,100,0.0,11,0.010265727527439594,0
KAN,perm,1,core_interaction,1024,100,0.0,12,0.013040165416896343,0
KAN,perm,1,core_interaction,1024,100,0.0,13,0.00790494680404663,0
KAN,perm,1,core_interaction,1024,100,0.0,14,0.012691299431025982,0
KAN,perm,1,core_interaction,1024,100,0.0,15,0.005341073032468557,0
KAN,perm,1,core_interaction,1024,100,0.0,16,0.0008451541070826352,0
KAN,perm,1,core_interaction,1024,100,0.0,17,0.006195446010679007,0
KAN,perm,1,core_interaction,1024,100,0.0,18,0.01653279922902584,0
KAN,perm,1,core_interaction,1024,100,0.0,19,0.00479725981131196,0
KAN,perm,1,core_interaction,1024,100,0.0,20,0.015016496181488037,0
KAN,perm,1,core_interaction,1024,100,0.0,21,0.004336217883974314,0
KAN,perm,1,core_interaction,1024,100,0.0,22,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,23,0.003113687038421631,0
KAN,perm,1,core_interaction,1024,100,0.0,24,0.0018532475223764777,0
KAN,perm,1,core_interaction,1024,100,0.0,25,0.0007727940683253109,0
KAN,perm,1,core_interaction,1024,100,0.0,26,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,27,0.0013974705943837762,0
KAN,perm,1,core_interaction,1024,100,0.0,28,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,29,0.024809300899505615,0
KAN,perm,1,core_interaction,1024,100,0.0,30,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,31,0.00551915168762207,0
KAN,perm,1,core_interaction,1024,100,0.0,32,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,33,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,34,0.0042618513107299805,0
