source_file,function,explain_method,variable,is_true_active,selection_frequency,mean_importance
earlystop_d100_steps20.csv,core_interaction,grad,4,0,0.0,0.4249050676822662
earlystop_d100_steps20.csv,core_interaction,grad,5,0,0.2,0.4636053740978241
earlystop_d100_steps20.csv,core_interaction,grad,6,0,0.0,0.4302064836025238
earlystop_d100_steps20.csv,core_interaction,grad,7,0,0.0,0.44670394659042356
earlystop_d100_steps20.csv,core_interaction,grad,8,0,0.0,0.3221150517463684
earlystop_d100_steps20.csv,core_interaction,grad,9,0,0.0,0.4051920473575592
earlystop_d100_steps20.csv,core_interaction,grad,10,0,0.0,0.3736335575580597
earlystop_d100_steps20.csv,core_interaction,grad,11,0,0.0,0.3919893205165863
earlystop_d100_steps20.csv,core_interaction,grad,12,0,0.0,0.31185078620910645
earlystop_d100_steps20.csv,core_interaction,grad,13,0,0.0,0.34952441453933714
earlystop_d100_steps20.csv,core_interaction,grad,14,0,0.0,0.36212659776210787
earlystop_d100_steps20.csv,core_interaction,grad,15,0,0.0,0.30130540728569033
earlystop_d100_steps20.csv,core_interaction,grad,16,0,0.0,0.42060508728027346
earlystop_d100_steps20.csv,core_interaction,grad,17,0,0.2,0.4776335537433624
earlystop_d100_steps20.csv,core_interaction,grad,18,0,0.2,0.42826434075832365
earlystop_d100_steps20.csv,core_interaction,grad,19,0,0.0,0.39544405341148375
earlystop_d100_steps20.csv,core_interaction,grad,20,0,0.2,0.4327090084552765
earlystop_d100_steps20.csv,core_interaction,grad,21,0,0.0,0.39495410919189455
earlystop_d100_steps20.csv,core_interaction,grad,22,0,0.0,0.3989135980606079
earlystop_d100_steps20.csv,core_interaction,grad,23,0,0.0,0.38870736956596375
earlystop_d100_steps20.csv,core_interaction,grad,24,0,0.0,0.3846409201622009
earlystop_d100_steps20.csv,core_interaction,grad,25,0,0.0,0.4502363085746765
earlystop_d100_steps20.csv,core_interaction,grad,26,0,0.0,0.42942907810211184
earlystop_d100_steps20.csv,core_interaction,grad,27,0,0.0,0.4137499272823334
earlystop_d100_steps20.csv,core_interaction,grad,28,0,0.0,0.45607054233551025
earlystop_d100_steps20.csv,core_interaction,grad,29,0,0.0,0.3905862748622894
earlystop_d100_steps20.csv,core_interaction,grad,30,0,0.0,0.41255868077278135
earlystop_d100_steps20.csv,core_interaction,grad,31,0,0.0,0.4201637804508209
earlystop_d100_steps20.csv,core_interaction,grad,32,0,0.2,0.4758941173553467
earlystop_d100_steps20.csv,core_interaction,grad,33,0,0.0,0.3622513234615326
earlystop_d100_steps20.csv,core_interaction,grad,34,0,0.0,0.3654152452945709
earlystop_d100_steps20.csv,core_interaction,grad,35,0,0.2,0.44824095964431765
earlystop_d100_steps20.csv,core_interaction,grad,36,0,0.0,0.3901314795017242
earlystop_d100_steps20.csv,core_interaction,grad,37,0,0.0,0.3555834710597992
earlystop_d100_steps20.csv,core_interaction,grad,38,0,0.0,0.3458753824234009
earlystop_d100_steps20.csv,core_interaction,grad,39,0,0.0,0.3931310772895813
earlystop_d100_steps20.csv,core_interaction,grad,40,0,0.0,0.41781421899795534
earlystop_d100_steps20.csv,core_interaction,grad,41,0,0.0,0.36894974410533904
earlystop_d100_steps20.csv,core_interaction,grad,42,0,0.0,0.4163179337978363
earlystop_d100_steps20.csv,core_interaction,grad,43,0,0.0,0.3910131067037582
earlystop_d100_steps20.csv,core_interaction,grad,44,0,0.0,0.4847078263759613
earlystop_d100_steps20.csv,core_interaction,grad,45,0,0.2,0.4232497811317444
earlystop_d100_steps20.csv,core_interaction,grad,46,0,0.0,0.34712727963924406
earlystop_d100_steps20.csv,core_interaction,grad,47,0,0.0,0.3308745980262756
earlystop_d100_steps20.csv,core_interaction,grad,48,0,0.0,0.39688310623168943
earlystop_d100_steps20.csv,core_interaction,grad,49,0,0.0,0.4209001183509827
earlystop_d100_steps20.csv,core_interaction,grad,50,0,0.0,0.43251934349536897
earlystop_d100_steps20.csv,core_interaction,grad,51,0,0.0,0.36571319699287413
earlystop_d100_steps20.csv,core_interaction,grad,52,0,0.0,0.3874095559120178
earlystop_d100_steps20.csv,core_interaction,grad,53,0,0.0,0.35988667607307434
earlystop_d100_steps20.csv,core_interaction,grad,54,0,0.2,0.4159588873386383
earlystop_d100_steps20.csv,core_interaction,grad,55,0,0.0,0.30655052065849303
earlystop_d100_steps20.csv,core_interaction,grad,56,0,0.0,0.3907532930374146
earlystop_d100_steps20.csv,core_interaction,grad,57,0,0.0,0.3974368989467621
earlystop_d100_steps20.csv,core_interaction,grad,58,0,0.0,0.3662689864635468
earlystop_d100_steps20.csv,core_interaction,grad,59,0,0.0,0.40458152890205384
earlystop_d100_steps20.csv,core_interaction,grad,60,0,0.0,0.3483287632465363
earlystop_d100_steps20.csv,core_interaction,grad,61,0,0.0,0.4117283165454865
earlystop_d100_steps20.csv,core_interaction,grad,62,0,0.0,0.35303484797477724
earlystop_d100_steps20.csv,core_interaction,grad,63,0,0.0,0.4144711196422577
earlystop_d100_steps20.csv,core_interaction,grad,64,0,0.0,0.4221976637840271
earlystop_d100_steps20.csv,core_interaction,grad,65,0,0.0,0.4265154004096985
earlystop_d100_steps20.csv,core_interaction,grad,66,0,0.0,0.41589475274085996
earlystop_d100_steps20.csv,core_interaction,grad,67,0,0.0,0.3882591545581818
earlystop_d100_steps20.csv,core_interaction,grad,68,0,0.0,0.35831676721572875
earlystop_d100_steps20.csv,core_interaction,grad,69,0,0.0,0.36019593477249146
earlystop_d100_steps20.csv,core_interaction,grad,70,0,0.0,0.4395251989364624
earlystop_d100_steps20.csv,core_interaction,grad,71,0,0.0,0.43706034421920775
earlystop_d100_steps20.csv,core_interaction,grad,72,0,0.0,0.45930452942848204
earlystop_d100_steps20.csv,core_interaction,grad,73,0,0.0,0.3997762084007263
earlystop_d100_steps20.csv,core_interaction,grad,74,0,0.0,0.350831413269043
earlystop_d100_steps20.csv,core_interaction,grad,75,0,0.0,0.4441507875919342
earlystop_d100_steps20.csv,core_interaction,grad,76,0,0.0,0.36376351714134214
earlystop_d100_steps20.csv,core_interaction,grad,77,0,0.0,0.4097284287214279
earlystop_d100_steps20.csv,core_interaction,grad,78,0,0.0,0.3601883351802826
earlystop_d100_steps20.csv,core_interaction,grad,79,0,0.0,0.4239649772644043
earlystop_d100_steps20.csv,core_interaction,grad,80,0,0.0,0.34974090456962587
earlystop_d100_steps20.csv,core_interaction,grad,81,0,0.0,0.3793229341506958
earlystop_d100_steps20.csv,core_interaction,grad,82,0,0.0,0.3358248174190521
earlystop_d100_steps20.csv,core_interaction,grad,83,0,0.0,0.32861016392707826
earlystop_d100_steps20.csv,core_interaction,grad,84,0,0.0,0.3572135090827942
earlystop_d100_steps20.csv,core_interaction,grad,85,0,0.0,0.3928325414657593
earlystop_d100_steps20.csv,core_interaction,grad,86,0,0.0,0.3716882586479187
earlystop_d100_steps20.csv,core_interaction,grad,87,0,0.2,0.4671091645956039
earlystop_d100_steps20.csv,core_interaction,grad,88,0,0.0,0.4792207896709442
earlystop_d100_steps20.csv,core_interaction,grad,89,0,0.0,0.41083897948265075
earlystop_d100_steps20.csv,core_interaction,grad,90,0,0.0,0.38575993180274964
earlystop_d100_steps20.csv,core_interaction,grad,91,0,0.2,0.45381989479064944
earlystop_d100_steps20.csv,core_interaction,grad,92,0,0.0,0.4242119789123535
earlystop_d100_steps20.csv,core_interaction,grad,93,0,0.0,0.34171411395072937
earlystop_d100_steps20.csv,core_interaction,grad,94,0,0.0,0.33236715793609617
earlystop_d100_steps20.csv,core_interaction,grad,95,0,0.0,0.40437344908714296
earlystop_d100_steps20.csv,core_interaction,grad,96,0,0.0,0.4585717797279358
earlystop_d100_steps20.csv,core_interaction,grad,97,0,0.2,0.5328381597995758
earlystop_d100_steps20.csv,core_interaction,grad,98,0,0.0,0.4738505780696869
earlystop_d100_steps20.csv,core_interaction,grad,99,0,0.0,0.335082083940506
earlystop_d100_steps20.csv,core_interaction,perm,0,1,1.0,0.8061484903097152
earlystop_d100_steps20.csv,core_interaction,perm,1,1,0.6,0.13228581696748734
earlystop_d100_steps20.csv,core_interaction,perm,2,1,0.0,0.02701015882194042
earlystop_d100_steps20.csv,core_interaction,perm,3,1,0.0,0.002503744745627046
earlystop_d100_steps20.csv,core_interaction,perm,4,0,0.0,0.0021994392736814916
earlystop_d100_steps20.csv,core_interaction,perm,5,0,0.0,0.00543777160346508
earlystop_d100_steps20.csv,core_interaction,perm,6,0,0.0,0.00800472473492846
earlystop_d100_steps20.csv,core_interaction,perm,7,0,0.0,0.003728870581835508
earlystop_d100_steps20.csv,core_interaction,perm,8,0,0.0,0.010556586738675832
earlystop_d100_steps20.csv,core_interaction,perm,9,0,0.0,0.0009740710258483887
earlystop_d100_steps20.csv,core_interaction,perm,10,0,0.0,0.018758074659854174
earlystop_d100_steps20.csv,core_interaction,perm,11,0,0.0,0.01223239116370678
earlystop_d100_steps20.csv,core_interaction,perm,12,0,0.0,0.011951438337564468
earlystop_d100_steps20.csv,core_interaction,perm,13,0,0.0,0.02877225000411272
earlystop_d100_steps20.csv,core_interaction,perm,14,0,0.2,0.03776464136317372
earlystop_d100_steps20.csv,core_interaction,perm,15,0,0.0,0.021947177313268184
earlystop_d100_steps20.csv,core_interaction,perm,16,0,0.0,0.009964653104543687
earlystop_d100_steps20.csv,core_interaction,perm,17,0,0.0,0.02312207631766796
earlystop_d100_steps20.csv,core_interaction,perm,18,0,0.2,0.05261496240273118
earlystop_d100_steps20.csv,core_interaction,perm,19,0,0.0,0.011088665295392274
earlystop_d100_steps20.csv,core_interaction,perm,20,0,0.2,0.029704220592975616
earlystop_d100_steps20.csv,core_interaction,perm,21,0,0.0,0.031831752695143226
earlystop_d100_steps20.csv,core_interaction,perm,22,0,0.0,0.0023203293327242135
earlystop_d100_steps20.csv,core_interaction,perm,23,0,0.0,0.02858510441146791
earlystop_d100_steps20.csv,core_interaction,perm,24,0,0.0,0.002950982260517776
earlystop_d100_steps20.csv,core_interaction,perm,25,0,0.0,0.020199819654226302
earlystop_d100_steps20.csv,core_interaction,perm,26,0,0.0,0.008894916391000152
earlystop_d100_steps20.csv,core_interaction,perm,27,0,0.0,0.04243587665259838
earlystop_d100_steps20.csv,core_interaction,perm,28,0,0.0,0.0211558785289526
earlystop_d100_steps20.csv,core_interaction,perm,29,0,0.0,0.013543963432312012
earlystop_d100_steps20.csv,core_interaction,perm,30,0,0.0,0.012207007734104991
earlystop_d100_steps20.csv,core_interaction,perm,31,0,0.0,0.04295251369476318
earlystop_d100_steps20.csv,core_interaction,perm,32,0,0.0,0.029570809751749038
earlystop_d100_steps20.csv,core_interaction,perm,33,0,0.0,0.012735303305089474
earlystop_d100_steps20.csv,core_interaction,perm,34,0,0.0,0.0028135219588875772
earlystop_d100_steps20.csv,core_interaction,perm,35,0,0.0,0.011032557673752308
earlystop_d100_steps20.csv,core_interaction,perm,36,0,0.0,0.00306889615021646
earlystop_d100_steps20.csv,core_interaction,perm,37,0,0.0,0.010748334415256976
earlystop_d100_steps20.csv,core_interaction,perm,38,0,0.0,0.002797512151300907
earlystop_d100_steps20.csv,core_interaction,perm,39,0,0.0,0.009607998467981816
earlystop_d100_steps20.csv,core_interaction,perm,40,0,0.0,0.03278055218979716
earlystop_d100_steps20.csv,core_interaction,perm,41,0,0.0,0.004284374043345451
earlystop_d100_steps20.csv,core_interaction,perm,42,0,0.0,0.008214052696712316
earlystop_d100_steps20.csv,core_interaction,perm,43,0,0.0,0.013174760341644286
earlystop_d100_steps20.csv,core_interaction,perm,44,0,0.0,0.013660931773483754
earlystop_d100_steps20.csv,core_interaction,perm,45,0,0.0,0.018131061084568502
earlystop_d100_steps20.csv,core_interaction,perm,46,0,0.0,0.013896163552999496
earlystop_d100_steps20.csv,core_interaction,perm,47,0,0.0,0.006108609796501696
earlystop_d100_steps20.csv,core_interaction,perm,48,0,0.2,0.05371622331440449
earlystop_d100_steps20.csv,core_interaction,perm,49,0,0.0,0.014820241928100586
earlystop_d100_steps20.csv,core_interaction,perm,50,0,0.0,0.00501447927672416
earlystop_d100_steps20.csv,core_interaction,perm,51,0,0.0,0.0403503468260169
earlystop_d100_steps20.csv,core_interaction,perm,52,0,0.0,0.0003876447677612305
earlystop_d100_steps20.csv,core_interaction,perm,53,0,0.0,0.015037262253463269
earlystop_d100_steps20.csv,core_interaction,perm,54,0,0.0,0.0028446516022086143
earlystop_d100_steps20.csv,core_interaction,perm,55,0,0.0,0.00815399494022131
earlystop_d100_steps20.csv,core_interaction,perm,56,0,0.0,0.020313231647014617
earlystop_d100_steps20.csv,core_interaction,perm,57,0,0.0,0.013160093687474728
earlystop_d100_steps20.csv,core_interaction,perm,58,0,0.0,0.012942759320139885
earlystop_d100_steps20.csv,core_interaction,perm,59,0,0.0,0.009034971380606294
earlystop_d100_steps20.csv,core_interaction,perm,60,0,0.0,0.01174444779753685
earlystop_d100_steps20.csv,core_interaction,perm,61,0,0.0,0.006170232896693051
earlystop_d100_steps20.csv,core_interaction,perm,62,0,0.0,0.0009322603698819875
earlystop_d100_steps20.csv,core_interaction,perm,63,0,0.0,0.03342781104147434
earlystop_d100_steps20.csv,core_interaction,perm,64,0,0.0,0.019072437286376955
earlystop_d100_steps20.csv,core_interaction,perm,65,0,0.0,0.02974141836166382
earlystop_d100_steps20.csv,core_interaction,perm,66,0,0.0,0.007712693884968758
earlystop_d100_steps20.csv,core_interaction,perm,67,0,0.0,0.009610406309366226
earlystop_d100_steps20.csv,core_interaction,perm,68,0,0.0,0.01224795151501894
earlystop_d100_steps20.csv,core_interaction,perm,69,0,0.0,0.02434961390681565
earlystop_d100_steps20.csv,core_interaction,perm,70,0,0.2,0.016463594138622285
earlystop_d100_steps20.csv,core_interaction,perm,71,0,0.6,0.08561932696029544
earlystop_d100_steps20.csv,core_interaction,perm,72,0,0.2,0.010885969549417496
earlystop_d100_steps20.csv,core_interaction,perm,73,0,0.0,0.009664431959390641
earlystop_d100_steps20.csv,core_interaction,perm,74,0,0.0,0.006960642337799072
earlystop_d100_steps20.csv,core_interaction,perm,75,0,0.0,0.009152666479349137
earlystop_d100_steps20.csv,core_interaction,perm,76,0,0.0,0.008625213149935007
earlystop_d100_steps20.csv,core_interaction,perm,77,0,0.2,0.027783020213246346
earlystop_d100_steps20.csv,core_interaction,perm,78,0,0.0,0.0001821200050471816
earlystop_d100_steps20.csv,core_interaction,perm,79,0,0.2,0.038528975937515496
earlystop_d100_steps20.csv,core_interaction,perm,80,0,0.0,0.019095122627913953
earlystop_d100_steps20.csv,core_interaction,perm,81,0,0.0,0.015740763582289218
earlystop_d100_steps20.csv,core_interaction,perm,82,0,0.0,0.01890534218400717
earlystop_d100_steps20.csv,core_interaction,perm,83,0,0.0,0.003943777084350586
earlystop_d100_steps20.csv,core_interaction,perm,84,0,0.0,0.0020782193168997765
earlystop_d100_steps20.csv,core_interaction,perm,85,0,0.0,0.03951068706810475
earlystop_d100_steps20.csv,core_interaction,perm,86,0,0.0,0.012821881100535393
earlystop_d100_steps20.csv,core_interaction,perm,87,0,0.0,0.006692659854888916
earlystop_d100_steps20.csv,core_interaction,perm,88,0,0.2,0.027781609445810318
earlystop_d100_steps20.csv,core_interaction,perm,89,0,0.0,0.03288110569119453
earlystop_d100_steps20.csv,core_interaction,perm,90,0,0.0,0.009844851307570934
earlystop_d100_steps20.csv,core_interaction,perm,91,0,0.0,0.029232919216156006
earlystop_d100_steps20.csv,core_interaction,perm,92,0,0.0,0.019634858798235656
earlystop_d100_steps20.csv,core_interaction,perm,93,0,0.0,0.00294827613979578
earlystop_d100_steps20.csv,core_interaction,perm,94,0,0.0,0.014592544175684452
earlystop_d100_steps20.csv,core_interaction,perm,95,0,0.0,0.006462200498208404
earlystop_d100_steps20.csv,core_interaction,perm,96,0,0.0,0.007130956649780274
earlystop_d100_steps20.csv,core_interaction,perm,97,0,0.0,0.035221394151449203
earlystop_d100_steps20.csv,core_interaction,perm,98,0,0.0,0.015467413002625108
earlystop_d100_steps20.csv,core_interaction,perm,99,0,0.0,0.02031843289732933
earlystop_d100_steps5.csv,core_interaction,grad,0,1,1.0,4.101354932785034
earlystop_d100_steps5.csv,core_interaction,grad,1,1,0.6,1.3339539885520935
earlystop_d100_steps5.csv,core_interaction,grad,2,1,0.0,0.6110872805118561
earlystop_d100_steps5.csv,core_interaction,grad,3,1,0.0,0.5422547340393067
earlystop_d100_steps5.csv,core_interaction,grad,4,0,0.0,0.6625352025032043
earlystop_d100_steps5.csv,core_interaction,grad,5,0,0.0,0.6619176149368287
earlystop_d100_steps5.csv,core_interaction,grad,6,0,0.0,0.6559061884880066
earlystop_d100_steps5.csv,core_interaction,grad,7,0,0.0,0.6557938456535339
earlystop_d100_steps5.csv,core_interaction,grad,8,0,0.0,0.5460292339324951
earlystop_d100_steps5.csv,core_interaction,grad,9,0,0.0,0.5566995799541473
earlystop_d100_steps5.csv,core_interaction,grad,10,0,0.0,0.5161152064800263
earlystop_d100_steps5.csv,core_interaction,grad,11,0,0.0,0.5663395166397095
earlystop_d100_steps5.csv,core_interaction,grad,12,0,0.0,0.49712910652160647
earlystop_d100_steps5.csv,core_interaction,grad,13,0,0.0,0.5136006295680999
earlystop_d100_steps5.csv,core_interaction,grad,14,0,0.0,0.5310027360916137
earlystop_d100_steps5.csv,core_interaction,grad,15,0,0.0,0.51685431599617
earlystop_d100_steps5.csv,core_interaction,grad,16,0,0.0,0.6598831295967102
earlystop_d100_steps5.csv,core_interaction,grad,17,0,0.2,0.7471461772918702
earlystop_d100_steps5.csv,core_interaction,grad,18,0,0.2,0.7439321428537369
earlystop_d100_steps5.csv,core_interaction,grad,19,0,0.0,0.6954914391040802
earlystop_d100_steps5.csv,core_interaction,grad,20,0,0.4,0.7209172964096069
earlystop_d100_steps5.csv,core_interaction,grad,21,0,0.0,0.6005424201488495
earlystop_d100_steps5.csv,core_interaction,grad,22,0,0.0,0.6411390602588654
earlystop_d100_steps5.csv,core_interaction,grad,23,0,0.0,0.5511449933052063
earlystop_d100_steps5.csv,core_interaction,grad,24,0,0.0,0.47639297842979433
earlystop_d100_steps5.csv,core_interaction,grad,25,0,0.0,0.6359864830970764
earlystop_d100_steps5.csv,core_interaction,grad,26,0,0.0,0.6420289993286132
earlystop_d100_steps5.csv,core_interaction,grad,27,0,0.2,0.7157196462154388
earlystop_d100_steps5.csv,core_interaction,grad,28,0,0.0,0.6336547374725342
earlystop_d100_steps5.csv,core_interaction,grad,29,0,0.0,0.6016565322875976
earlystop_d100_steps5.csv,core_interaction,grad,30,0,0.0,0.6338563859462738
earlystop_d100_steps5.csv,core_interaction,grad,31,0,0.0,0.6028433978557587
earlystop_d100_steps5.csv,core_interaction,grad,32,0,0.0,0.7096661686897278
earlystop_d100_steps5.csv,core_interaction,grad,33,0,0.0,0.5855947494506836
earlystop_d100_steps5.csv,core_interaction,grad,34,0,0.0,0.584013944864273
earlystop_d100_steps5.csv,core_interaction,grad,35,0,0.2,0.686770784854889
earlystop_d100_steps5.csv,core_interaction,grad,36,0,0.0,0.49692808389663695
earlystop_d100_steps5.csv,core_interaction,grad,37,0,0.0,0.5889780104160309
earlystop_d100_steps5.csv,core_interaction,grad,38,0,0.0,0.47673271894454955
earlystop_d100_steps5.csv,core_interaction,grad,39,0,0.0,0.5760493040084839
earlystop_d100_steps5.csv,core_interaction,grad,40,0,0.0,0.5834867000579834
earlystop_d100_steps5.csv,core_interaction,grad,41,0,0.0,0.6434683620929718
earlystop_d100_steps5.csv,core_interaction,grad,42,0,0.0,0.576013320684433
earlystop_d100_steps5.csv,core_interaction,grad,43,0,0.0,0.5974247753620148
earlystop_d100_steps5.csv,core_interaction,grad,44,0,0.0,0.7161404132843018
earlystop_d100_steps5.csv,core_interaction,grad,45,0,0.0,0.5846722245216369
earlystop_d100_steps5.csv,core_interaction,grad,46,0,0.0,0.526545786857605
earlystop_d100_steps5.csv,core_interaction,grad,47,0,0.0,0.5605254530906677
earlystop_d100_steps5.csv,core_interaction,grad,48,0,0.0,0.5659831166267395
earlystop_d100_steps5.csv,core_interaction,grad,49,0,0.0,0.5396583855152131
earlystop_d100_steps5.csv,core_interaction,grad,50,0,0.0,0.7477441191673279
earlystop_d100_steps5.csv,core_interaction,grad,51,0,0.0,0.6736096143722534
earlystop_d100_steps5.csv,core_interaction,grad,52,0,0.0,0.48461043238639834
earlystop_d100_steps5.csv,core_interaction,grad,53,0,0.0,0.5648360550403595
earlystop_d100_steps5.csv,core_interaction,grad,54,0,0.2,0.6856912851333619
earlystop_d100_steps5.csv,core_interaction,grad,55,0,0.0,0.4826935827732086
earlystop_d100_steps5.csv,core_interaction,grad,56,0,0.0,0.5130838632583619
earlystop_d100_steps5.csv,core_interaction,grad,57,0,0.0,0.5501657009124756
earlystop_d100_steps5.csv,core_interaction,grad,58,0,0.0,0.5163565874099731
earlystop_d100_steps5.csv,core_interaction,grad,59,0,0.0,0.5913696944713592
earlystop_d100_steps5.csv,core_interaction,grad,60,0,0.0,0.5383933305740356
earlystop_d100_steps5.csv,core_interaction,grad,61,0,0.0,0.5177059888839721
earlystop_d100_steps5.csv,core_interaction,grad,62,0,0.0,0.56871018409729
earlystop_d100_steps5.csv,core_interaction,grad,63,0,0.0,0.6527563452720642
earlystop_d100_steps5.csv,core_interaction,grad,64,0,0.0,0.5592574000358581
earlystop_d100_steps5.csv,core_interaction,grad,65,0,0.0,0.6603405356407166
earlystop_d100_steps5.csv,core_interaction,grad,66,0,0.0,0.631165885925293
earlystop_d100_steps5.csv,core_interaction,grad,67,0,0.0,0.5676048040390015
earlystop_d100_steps5.csv,core_interaction,grad,68,0,0.0,0.5816138982772827
earlystop_d100_steps5.csv,core_interaction,grad,69,0,0.0,0.5636844038963318
earlystop_d100_steps5.csv,core_interaction,grad,70,0,0.0,0.6748411059379578
earlystop_d100_steps5.csv,core_interaction,grad,71,0,0.0,0.7442233443260193
earlystop_d100_steps5.csv,core_interaction,grad,72,0,0.0,0.6337890863418579
earlystop_d100_steps5.csv,core_interaction,grad,73,0,0.0,0.5590226411819458
earlystop_d100_steps5.csv,core_interaction,grad,74,0,0.0,0.521999204158783
earlystop_d100_steps5.csv,core_interaction,grad,75,0,0.0,0.6824770927429199
earlystop_d100_steps5.csv,core_interaction,grad,76,0,0.0,0.5377946734428406
earlystop_d100_steps5.csv,core_interaction,grad,77,0,0.0,0.6609455049037933
earlystop_d100_steps5.csv,core_interaction,grad,78,0,0.0,0.5620837330818176
earlystop_d100_steps5.csv,core_interaction,grad,79,0,0.0,0.6925285935401917
earlystop_d100_steps5.csv,core_interaction,grad,80,0,0.0,0.5204418540000916
earlystop_d100_steps5.csv,core_interaction,grad,81,0,0.0,0.5509458899497985
earlystop_d100_steps5.csv,core_interaction,grad,82,0,0.0,0.5460863888263703
earlystop_d100_steps5.csv,core_interaction,grad,83,0,0.0,0.4894055604934692
earlystop_d100_steps5.csv,core_interaction,grad,84,0,0.0,0.5308257222175599
earlystop_d100_steps5.csv,core_interaction,grad,85,0,0.0,0.5879303097724915
earlystop_d100_steps5.csv,core_interaction,grad,86,0,0.0,0.5446261167526245
earlystop_d100_steps5.csv,core_interaction,grad,87,0,0.2,0.6907467305660248
earlystop_d100_steps5.csv,core_interaction,grad,88,0,0.2,0.7694109439849853
earlystop_d100_steps5.csv,core_interaction,grad,89,0,0.0,0.687730586528778
earlystop_d100_steps5.csv,core_interaction,grad,90,0,0.0,0.5227288126945495
earlystop_d100_steps5.csv,core_interaction,grad,91,0,0.2,0.6619844913482666
earlystop_d100_steps5.csv,core_interaction,grad,92,0,0.0,0.732453453540802
earlystop_d100_steps5.csv,core_interaction,grad,93,0,0.0,0.5587876796722412
earlystop_d100_steps5.csv,core_interaction,grad,94,0,0.0,0.46875391602516175
earlystop_d100_steps5.csv,core_interaction,grad,95,0,0.2,0.6400734663009644
earlystop_d100_steps5.csv,core_interaction,grad,96,0,0.0,0.6753910064697266
earlystop_d100_steps5.csv,core_interaction,grad,97,0,0.2,0.7423641920089722
earlystop_d100_steps5.csv,core_interaction,grad,98,0,0.0,0.7937396883964538
earlystop_d100_steps5.csv,core_interaction,grad,99,0,0.0,0.5254711031913757
earlystop_d100_steps5.csv,core_interaction,perm,0,1,1.0,0.5450120478868484
earlystop_d100_steps5.csv,core_interaction,perm,1,1,0.6,0.0833165019750595
earlystop_d100_steps5.csv,core_interaction,perm,2,1,0.0,0.027824792265892028
earlystop_d100_steps5.csv,core_interaction,perm,3,1,0.0,0.011627825349569321
earlystop_d100_steps5.csv,core_interaction,perm,4,0,0.0,0.009220552444458009
earlystop_d100_steps5.csv,core_interaction,perm,5,0,0.0,0.01813938645645976
earlystop_d100_steps5.csv,core_interaction,perm,6,0,0.0,0.007285992428660393
earlystop_d100_steps5.csv,core_interaction,perm,7,0,0.0,0.012346387095749378
earlystop_d100_steps5.csv,core_interaction,perm,8,0,0.0,0.0026606480940245094
earlystop_d100_steps5.csv,core_interaction,perm,9,0,0.0,1.71264007803984e-05
earlystop_d100_steps5.csv,core_interaction,perm,10,0,0.0,0.005287718866020441
earlystop_d100_steps5.csv,core_interaction,perm,11,0,0.0,0.006511282920837402
earlystop_d100_steps5.csv,core_interaction,perm,12,0,0.0,0.019365739822387696
earlystop_d100_steps5.csv,core_interaction,perm,13,0,0.0,0.011040377616882324
earlystop_d100_steps5.csv,core_interaction,perm,14,0,0.0,0.016399502381682397
earlystop_d100_steps5.csv,core_interaction,perm,15,0,0.2,0.02859888082894031
earlystop_d100_steps5.csv,core_interaction,perm,16,0,0.2,0.013575466349720955
earlystop_d100_steps5.csv,core_interaction,perm,17,0,0.0,0.026466854475438596
earlystop_d100_steps5.csv,core_interaction,perm,18,0,0.0,0.010559852793812751
earlystop_d100_steps5.csv,core_interaction,perm,19,0,0.2,0.008150069043040276
earlystop_d100_steps5.csv,core_interaction,perm,20,0,0.0,0.01097447071224451
earlystop_d100_steps5.csv,core_interaction,perm,21,0,0.0,0.010590290930122138
earlystop_d100_steps5.csv,core_interaction,perm,22,0,0.0,0.0
earlystop_d100_steps5.csv,core_interaction,perm,23,0,0.0,0.017410095036029815
earlystop_d100_steps5.csv,core_interaction,perm,24,0,0.2,0.006890837289392948
earlystop_d100_steps5.csv,core_interaction,perm,25,0,0.0,0.027957781124860047
earlystop_d100_steps5.csv,core_interaction,perm,26,0,0.0,0.009390083700418472
earlystop_d100_steps5.csv,core_interaction,perm,27,0,0.0,0.015682458691298962
earlystop_d100_steps5.csv,core_interaction,perm,28,0,0.0,0.02220146581530571
earlystop_d100_steps5.csv,core_interaction,perm,29,0,0.0,0.010004735039547085
earlystop_d100_steps5.csv,core_interaction,perm,30,0,0.2,0.026052991300821303
earlystop_d100_steps5.csv,core_interaction,perm,31,0,0.0,0.0
earlystop_d100_steps5.csv,core_interaction,perm,32,0,0.0,0.015278426930308342
earlystop_d100_steps5.csv,core_interaction,perm,33,0,0.0,0.013795852661132812
earlystop_d100_steps5.csv,core_interaction,perm,34,0,0.0,0.01143349010962993
earlystop_d100_steps5.csv,core_interaction,perm,35,0,0.0,0.0031212329864501952
earlystop_d100_steps5.csv,core_interaction,perm,36,0,0.0,0.0074631690979003905
earlystop_d100_steps5.csv,core_interaction,perm,37,0,0.0,0.019715165626257657
earlystop_d100_steps5.csv,core_interaction,perm,38,0,0.0,0.01113854255527258
earlystop_d100_steps5.csv,core_interaction,perm,39,0,0.0,0.018539634812623263
earlystop_d100_steps5.csv,core_interaction,perm,40,0,0.0,0.024975648638792335
earlystop_d100_steps5.csv,core_interaction,perm,41,0,0.0,0.0019655466079711915
earlystop_d100_steps5.csv,core_interaction,perm,42,0,0.0,0.015021300315856934
earlystop_d100_steps5.csv,core_interaction,perm,43,0,0.0,0.0004756927490234375
